,search_id,num_planet,disposition,ror,stellar_mass,ss_gravity,period,duration,transit_epoch
14230,TIC 20988926,1,2,0.0550821022556391,1.53,3.77,5.3194765,4.653,2459791.246452
14231,TIC 345205395,1,2,0.14666903172413795,0.783,4.46,2.8492565,1.846,2459788.352176
14232,TIC 184531966,1,2,0.09109448067226891,1.09,4.32,10.4453589,4.548,2459818.412119
14233,TIC 383216635,1,2,0.05282601600000001,1.12,4.0,6.6314176,2.372,2459815.836665
14234,TIC 341297143,1,2,0.09208353090909092,1.21,4.28,3.8421028,1.184,2459813.907629
14235,TIC 380517859,1,2,0.19242135183673473,0.488511,4.75,1.109435,2.723,2459823.570109
14236,TIC 236158940,1,2,0.053351673360995854,1.49,3.85,2.677573,2.885,2459817.28767
14237,TIC 210169818,1,2,0.09153848369230769,1.21,3.94,3.3879742,4.127,2459818.89692
14238,TIC 373816781,1,2,0.15310476654545457,1.25,4.45,1.343636,2.275,2459822.281701
14239,TIC 138671052,1,2,0.04838580884210527,1.119,4.37,2.2425137,2.062,2459820.867127
14240,TIC 353146308,1,2,0.22391556480000002,0.499385,4.74,0.4131063,0.368,2459823.922122
14241,TIC 376454594,1,2,0.08509213714285715,0.97,4.33,2.5784481,1.253,2459820.144262
14242,TIC 283165117,1,2,0.07891547000000002,0.9,4.42,5.216581,3.314,2459821.117967
14243,TIC 106114491,1,2,0.03928013421176471,1.422,4.13,9.7216312,3.272,2459813.860054
14244,TIC 282890159,1,2,0.05662928842105263,2.19,3.99,6.9100016,4.536,2459820.307042
14245,TIC 247172524,1,2,0.1595803651764706,0.89,4.53,3.4363074,2.861,2459820.871737
14246,TIC 258037656,1,2,0.18394789800000003,0.477221,4.76,4.0331416,1.348,2459848.100684
14247,TIC 184521624,1,2,0.09729184901408452,1.21,4.22,3.1162505,3.289,2459819.765194
14248,TIC 360142739,1,2,0.055068747317073174,1.17,3.72,2.2377411,4.079,2459821.497839
14249,TIC 232941965,1,2,0.05534389991489362,1.017,3.7,7.1487697,6.864,2459818.905315
14250,TIC 283759999,1,2,0.07598566325581396,1.23,4.06,0.5223032,0.685,2459823.64314
14251,TIC 13574009,1,2,0.06115216139737991,1.28,3.83,5.8311038,3.283,2459822.29685
14252,TIC 233788275,1,2,0.05448615898734178,1.16,3.75,4.7264391,3.196,2459820.312506
14253,TIC 15682927,1,2,0.05531598750000001,1.74,4.11,0.9655766,1.224,2459823.159717
14254,TIC 277987172,1,0,0.061320081509433966,1.21,4.12,6.3989216,2.781,2459824.052187
14255,TIC 273780062,1,2,0.06288407600000001,1.04,4.14,15.2501659,4.331,2459796.460281
14256,TIC 383214426,1,2,0.15871208666666667,0.661,4.54,2.4013188,1.988,2459823.071657
14257,TIC 279179610,1,2,0.08809748745762713,1.59,4.49,5.9029732,3.337,2459823.01973
14258,TIC 202941251,1,2,0.06020778400000001,1.228,3.77,4.1784844,4.307,2459823.631848
14259,TIC 375199523,1,2,0.05358419379310345,0.93,3.68,1.9447712,1.345,2459822.064534
14260,TIC 398038296,1,2,0.09600549245901642,1.02,4.27,3.0076713,3.094,2459815.862759
14261,TIC 243464977,1,2,0.07265901942857143,0.997,4.14,3.6491012,1.691,2459817.305132
14262,TIC 14956304,1,2,0.10845886262068967,0.570613,4.67,0.9965843,2.633,2459823.401763
14263,TIC 305612552,1,2,0.11200370042553193,0.929,4.46,6.9349089,3.234,2459813.353902
14264,TIC 467211520,1,2,0.048076610000000006,0.93,3.84,9.7884653,3.894,2459823.601388
14265,TIC 126171392,1,2,0.08492074875,1.08,4.26,0.7835688,1.095,2459823.081326
14266,TIC 224635135,1,2,0.07770458162162161,1.09,3.78,2.4667486,2.984,2459820.275438
14267,TIC 294173437,1,2,0.05610016738461539,1.06,3.88,5.555905,3.459,2459820.580689
14268,TIC 65737977,1,2,0.07486852311377247,1.55,4.18,4.8292589,4.084,2459823.039452
14269,TIC 60542708,1,2,0.07058161568627452,1.06,4.1,2.4707357,1.597,2459819.281287
14270,TIC 408317165,1,2,0.0793826170700637,1.1,4.09,5.6567374,3.223,2459820.780325
14271,TIC 341299943,1,2,0.12419911428571431,0.797,4.5,3.0233509,2.369,2459821.999767
14272,TIC 276376289,1,2,0.136750958989879,1.044,4.35,30.118125355927,3.3132176407499,2459801.150591
14273,TIC 387318486,1,2,0.07058120622222222,1.03,4.38,0.6583175,0.796,2459823.85046
14274,TIC 452483795,1,2,0.08058741454545454,1.59,4.4,2.4515393,3.005,2459823.08489
14275,TIC 354489554,1,2,0.06062760979591837,1.22,3.94,4.7729363,3.344,2459819.17807
14276,TIC 273774284,1,2,0.06142183330232558,1.25,4.31,17.2182695,7.888,2459821.923032
14277,TIC 239361732,1,2,0.08258873955555555,1.24,4.27,4.009823,4.015,2459821.653139
14278,TIC 16538820,1,2,0.056409394285714294,0.99,3.71,6.9038328,5.483,2459840.917097
14279,TIC 289313987,1,2,0.09291242750000003,1.34,4.0,10.1522322,6.614,2459819.81816
14280,TIC 187416256,1,2,0.07238996007079647,0.98,4.32,4.3887257,3.243,2459816.804217
14281,TIC 329709756,1,2,0.20213419932203391,0.576314,4.66,12.5482879,3.396,2459849.154995
14282,TIC 305506996,1,2,0.2043098155102041,0.483724,4.75,2.3682389,1.866,2459817.689666
14283,TIC 239529652,1,2,0.06679139945038168,1.26,4.31,4.0387941,3.537,2459816.841312
14284,TIC 305790119,1,2,0.10214723657142859,1.03,4.41,2.0353259,2.032,2459821.637072
14285,TIC 165948070,1,2,0.05687129915492958,0.94,3.76,4.3686174,2.943,2459815.454832
14286,TIC 467006627,1,2,0.06180642461538462,1.15,4.12,15.4159906,2.127,2459801.155922
14287,TIC 286545058,1,2,0.06345825297297297,1.17,3.82,5.0114216,4.514,2459819.63719
14288,TIC 364192929,1,2,0.08595230480446928,0.88,3.88,5.2079858,3.795,2459820.922318
14289,TIC 60491424,1,2,0.08787462514285715,1.13,4.2,4.0252588,3.596,2459817.155209
14290,TIC 289125016,1,2,0.05506249253012048,1.16,3.71,6.2043746,5.957,2459822.527363
14291,TIC 345193111,1,2,0.09600745684210528,1.26,4.42,6.1606297,2.218,2459814.45684
14292,TIC 372831381,1,2,0.07605195937078651,0.946,4.52,3.8116176,1.997,2459823.759309
14293,TIC 163164300,1,2,0.07420438153846155,1.33,4.17,3.7306955,3.657,2459817.035918
14294,TIC 387318409,1,2,0.08681887636363636,1.23,4.29,3.246565,3.478,2459818.598577
14295,TIC 92217989,1,2,0.08020002502793297,1.41,4.08,4.6079976,3.148,2459816.456562
14296,TIC 88266880,1,2,0.056535369896907224,1.231,3.95,3.7984372,4.539,2459817.983009
14297,TIC 24833662,1,2,0.07116660000000001,1.03,4.26,4.2447791,2.896,2459823.70837
14298,TIC 405122173,1,2,0.10041979401197607,1.25,4.09,3.1003012,1.826,2459823.994855
14299,TIC 322593401,1,2,0.10745788352,0.761,4.57,5.5901313,1.245,2459823.723571
14300,TIC 407958640,1,2,0.11588179018867925,1.19,4.11,2.5505105,1.463,2459823.256866
14301,TIC 276704866,1,2,0.0973716136585366,0.986,4.25,3.0200448,1.597,2459819.923024
14302,TIC 396378209,1,2,0.086590232,0.85,4.4,0.3781425,0.473,2459823.973097
14303,TIC 158552665,1,2,0.11782955773584906,0.94,4.36,21.0685273,3.007,2459797.53357
14304,TIC 452508760,1,2,0.04858445318918919,0.698,4.54,2.260431,2.098,2459820.183153
14305,TIC 27230283,1,2,0.05517945923076924,1.14,3.86,6.13049,6.11,2459823.906049
14306,TIC 296898634,1,2,0.2013998030769231,0.5153,4.72,2.8534013,5.176,2459849.326267
14307,TIC 303456821,1,2,0.039484184347826086,0.76,4.64,11.0771916,4.091,2459803.434951
14308,TIC 166190643,1,2,0.0555723250996016,1.31,3.76,1.6540803,2.008,2459822.98395
14309,TIC 63659057,1,2,0.07763710556390978,1.21,4.27,15.7866044,6.116,2459799.923269
14310,TIC 88101924,1,2,0.11289872164948456,1.08,4.5,5.9404096,2.479,2459821.949437
14311,TIC 159104028,1,2,0.05983521773913045,1.15,4.22,3.3825012,3.422,2459820.52275
14312,TIC 366846982,1,2,0.038909613559322036,1.44,3.66,5.754879,6.944,2459843.678568
14313,TIC 331691841,1,2,0.02274644027586207,0.95,4.54,6.9341584,1.937,2459842.878692
14314,TIC 419878932,1,2,0.05398816914285715,1.234,3.88,7.9058861,0.867,2459848.707937
14315,TIC 64282927,1,2,0.01656128676923077,0.83,4.57,1.8826035,1.712,2460421.082231
14316,TIC 64282927,2,2,0.011456626646153848,0.83,4.57,3.3751374,1.851,2460605.807735
14317,TIC 154762431,1,2,0.018910066716981134,1.417,4.19,3.1728284,1.777,2459852.571596
14318,TIC 287643871,1,2,0.07364763743119267,0.968,3.75,45.7138545,4.283,2460581.969735
14319,TIC 297153209,1,2,0.049435058360655745,1.504,3.84,10.7004569,1.281,2460361.734742
14320,TIC 434116397,1,2,0.026069171635832097,0.58062,4.6589,0.59023867271431,1.04505204682,2459825.845336
14321,TIC 236785891,1,2,0.2001417191676581,0.483975,4.74975,0.92923339954521,0.98371602946612,2459853.83173
14322,TIC 407653728,1,2,0.0901228725,1.44,4.38298,3.2520192,3.491,2459849.767048
14323,TIC 436764867,1,2,0.01963998535999869,1.046,4.48945,2.306212529374,1.5098976935891,2459825.785407
14324,TIC 199671901,1,1,0.07891993207204673,1.136,3.85122,4.4571443713053,6.1089711437671,2459855.872666
14325,TIC 188876052,1,1,0.09115307490645928,1.285,4.23563,3.0763290368138,3.901605800207,2459827.429945
14326,TIC 262689575,1,2,0.017159941910620733,0.6,4.5239,1.6174870277544,1.2809266813439,2459447.785905
14327,TIC 239541449,1,2,0.0656552367374033,0.934,4.7447,1.9261183169147,1.0688420371926,2459826.817794
14328,TIC 436478932,1,1,0.10310280219794055,1.08,4.21239,4.3226229418578,3.3699024669902,2459826.311145
14329,TIC 200606159,1,2,0.11630170947368423,1.03,4.33924,3.9816471,3.247,2459853.689253
14330,TIC 405788729,1,2,0.039907388529234894,1.023,3.95931,4.2254747650406,4.839026485125,2459828.070265
14331,TIC 404610583,1,2,0.10617775123504027,1.14,4.45887,3.5381038735569,2.4419370230445,2459826.813152
14332,TIC 369532319,1,2,0.03079447854545455,1.03,4.45663,15.343585,3.901,2460563.656882
14333,TIC 431810418,1,2,0.016499718792452833,1.085,4.42516,753.822332,4.495,2460583.854715
14334,TIC 431810418,2,2,0.02140451230188679,1.085,4.42516,9.2152386,3.487,2460570.60536
14335,TIC 91051152,1,1,0.13932562362430775,0.672,4.5054,7.9192604527469,2.5053872855416,2459830.349006
14336,TIC 431701493,1,1,0.154632614135326,0.754,4.56492,3.092743213582,2.2215324330162,2460561.869567
14337,TIC 160432093,1,2,0.0890226160302769,1.345,4.0799,3.9914012049097,4.25796342614,2459828.685263
14338,TIC 420814525,1,1,0.12617633344537818,1.13,4.34258,3.5247546,2.958,2460552.87974
14339,TIC 154353849,1,2,0.05068048039024391,1.21,4.33794,3.1643744,2.506,2459878.635235
14340,TIC 354173595,1,2,0.02991262946403588,0.359205,4.85306,1.7266942878876,0.90514326361767,2459447.904188
14341,TIC 376847633,1,2,0.050174045384490606,1.335,4.18652,373.03816374895,15.328137490198,2459408.627517
14342,TIC 348054109,1,2,0.03647785553163214,0.352341,4.85874,0.43780236753894,1.5315810583556,2459010.512186
14343,TIC 12938488,1,2,0.1321851803637347,0.579137,4.66041,0.43171236606459,0.86741638739143,2459419.98927
14344,TIC 266023807,1,2,0.012289707738110988,0.998,4.45734,0.73948178931252,1.2473719858259,2458711.885411
14345,TIC 137151335,1,1,0.014544434086956522,1.0,4.50815,4.7267257,3.014,2460332.777222
14346,TIC 164652245,1,1,0.02287897505856358,0.94,4.61444,79.583999468717,4.3996752154736,2458708.932559
14347,TIC 120045750,1,2,0.04070571293463807,0.535736,4.703,7.0142458146633,2.6555327786967,2459423.517172
14348,TIC 299087490,1,1,0.14216366161507346,0.95,4.59877,38.478761309913,5.1869736832286,2459409.912265
14349,TIC 356871098,1,2,0.03154104501692879,0.391279,4.82682,1.02718788625,0.98899924611306,2458683.819904
14350,TIC 120692092,1,1,0.058235836332233816,0.94,4.53617,3.4130780890869,2.578792782734,2459392.151066
14351,TIC 272782368,1,2,0.018176071917786328,0.785,4.55481,2.4157665192004,2.170081240079,2458684.123357
14352,TIC 158657354,1,1,0.03624045151395668,1.27,4.05962,38.583588860326,11.040376481567,2459406.492987
14353,TIC 284900292,1,2,0.03668843665991011,0.60552,4.6329,48.713084294678,4.8155571156535,2458769.981797
14354,TIC 377780790,1,1,0.016864928509084366,1.017,4.37,0.83749967650566,1.9640811503039,2458683.867901
14355,TIC 154437244,1,2,0.02992929879033548,1.178,4.44273,6.8669656583883,3.8812583861855,2459395.360784
14356,TIC 29385858,1,2,0.020352797848913976,0.991,5.47131,700.96225663773,6.2194192499945,2458976.923578
14357,TIC 230064711,1,2,0.012018865964660706,1.1,4.29138,7.089316217262,3.3795424926431,2458689.479623
14358,TIC 159054620,1,1,0.09740148056541541,0.93,4.30215,8.0276820925063,2.9574257173161,2459391.6426
14359,TIC 27534138,1,1,0.040122736497441414,1.19,4.08307,28.541055731646,10.658123076775,2459419.054916
14360,TIC 63283780,1,1,0.05454486793047191,0.72,4.68645,7.9726643712226,2.5395548903665,2459397.430362
14361,TIC 293880523,1,2,0.06035064454454296,2.26,4.22329,109.05029456671,7.3613042545522,2459467.902664
14362,TIC 39516274,1,2,0.020650056599993263,0.74,4.61121,5.6550179546231,1.7818546193532,2458985.158761
14363,TIC 370907864,1,2,0.03919674485864899,0.64,4.52539,9.33802520305,2.8573106945702,2459397.788566
14364,TIC 120317234,1,1,0.02144350478048781,1.16,4.32058,6.8834027,1.92,2460326.535519
14365,TIC 259233660,1,2,0.024656184235942184,0.365888,4.84756,0.44895891195303,0.76374772523821,2458683.576042
14366,TIC 139104940,1,1,0.10176845039442231,1.13,4.1353,3.0039010104135,3.8750476750494,2459422.453454
14367,TIC 102734241,1,2,0.058651489545229696,0.212382,4.99712,10.904839246192,1.5530647682148,2458692.759945
14368,TIC 121731834,1,1,0.01773193642851765,1.167,4.14765,5.8599392219211,4.0842391179256,2458686.103572
14369,TIC 48353358,1,1,0.04196324329293999,0.57,4.86726,9.8786837995359,1.8852041717087,2458685.778397
14370,TIC 123357864,1,1,0.0445703806765424,0.78,4.59996,16.145589817182,4.5431710785952,2458697.413913
14371,TIC 123309556,1,1,0.032435224152116554,0.755,4.57812,2.5080815488003,1.1724398319937,2459392.21042
14372,TIC 279922257,1,2,0.061857582873133025,0.418697,4.80448,949.79059516554,4.2222063472355,2458799.852581
14373,TIC 286201103,1,2,0.048621348615565184,0.204861,5.00721,0.85737269789435,0.54785980763908,2458711.372904
14374,TIC 128558444,1,2,0.051775830588235296,2.29,4.18,1.5500607,1.225,2459852.869635
14375,TIC 199949052,1,2,0.03791296313513514,1.18,4.17,0.5868508,0.494,2460422.399415
14376,TIC 432280671,1,2,0.0564181337705677,1.155,4.35436,16.211762862449,5.3495584484111,2459861.658508
14377,TIC 53728859,1,1,0.10829284746886667,1.01,4.40322,3.2573898016453,3.1400826329937,2459853.92256
14378,TIC 57984377,1,1,0.10374402601300449,1.153,4.11132,2.5199145567009,3.7121362923371,2459854.549103
14379,TIC 288246496,1,1,0.08386934648647303,1.107,4.12263,4.3048290138949,3.5311266334049,2459854.005471
14380,TIC 327369524,1,2,0.08741833987261147,1.044,4.06406,4.0236805,3.71,2459877.793195
14381,TIC 291751373,1,1,0.07811917929851006,1.19,4.03891,2.5079176545719,3.0652269498951,2459855.494899
14382,TIC 67881560,1,2,0.0246008815688674,0.82,4.65066,2.3322524235576,1.4407555741105,2459854.35292
14383,TIC 125520907,1,2,0.05645891510925592,0.98,3.84,14.5478626,5.488163724777,2460589.743637
14384,TIC 291685334,1,1,0.10377001113110264,1.17,4.1171,2.0319883448888,3.4937462781163,2459853.85413
14385,TIC 455947620,1,2,0.44110796701242877,0.357093,4.8548,1.9281092304842,1.4174499500275,2459854.589182
14386,TIC 455947620,2,2,0.06154843800329782,0.357093,4.8548,1.5454492433362,2.78215275002,2458765.940349
14387,TIC 439942982,1,2,0.033454814634146346,2.1,3.98,1.0222806,2.071,2459880.796253
14388,TIC 396234347,1,2,0.014890108556962024,0.72,4.5,1.2757761,1.313,2459881.735855
14389,TIC 368678195,1,2,0.21640137625166064,0.686,4.24954,2.8406462042365,2.7440612446819,2459882.348252
14390,TIC 250707118,1,1,0.08677663871129235,1.141,4.31517,5.7238581930973,3.8545141351386,2459885.016838
14391,TIC 419523962,1,2,0.03962733176470589,1.057,3.64892,5.7998626,5.684,2459904.818632
14392,TIC 245392284,1,1,0.08813959382410519,1.95,4.31943,1.7442830504736,2.19283721045,2459883.279834
14393,TIC 292152376,1,1,0.14979366365355037,1.255,4.33387,2.1499907203724,3.102696828363,2459883.617765
14394,TIC 285466025,1,2,0.017386944628932307,1.139,3.68069,7.3723906253761,7.8217078896143,2459887.395272
14395,TIC 67711670,1,2,0.07054479467460728,1.258,4.21827,18.040149443272,6.0379225837678,2459885.981072
14396,TIC 388076422,1,2,0.2236293267496399,0.495981,4.73924,2.5761795598031,1.5879378675918,2459883.905467
14397,TIC 129756316,1,2,0.08017775529411765,1.288,3.93,6.5234669,5.814,2460623.037278
14398,TIC 352924930,1,0,0.01596624563636364,1.52,3.78,4.0158188,6.257,2460472.582214
14399,TIC 194736418,1,2,0.02669914014814815,1.239,4.11,5.826731,4.571,2460658.012037
14400,TIC 272050287,1,0,0.04065710337662338,1.472,3.88,8.503614,1.203,2459908.575411
14401,TIC 192415680,1,2,0.04739079416470589,0.93,4.55,1094.062167,3.534,2459890.088192
14402,TIC 374919956,1,2,0.04375828190476191,2.4,3.66,7.7966237,1.461,2459904.389425
14403,TIC 453064665,1,1,0.09444655336409713,0.99,4.24644,2.6452120854712,3.0559835737624,2459911.851307
14404,TIC 356916207,1,2,0.018261114152731416,1.091,4.39105,2.2538641941024,1.510749087565,2459911.246864
14405,TIC 467649533,1,2,0.04727176698131329,1.16,3.7824,7.4826324895385,6.5647136280608,2459913.845278
14406,TIC 66296167,1,2,0.11652050311702035,1.05,4.44554,3.4137019792054,2.9160091499852,2459911.708915
14407,TIC 115451738,1,2,0.13905973546623193,0.99,4.46043,2.0814344633782,6.7307423761203,2459911.453223
14408,TIC 280024247,1,2,0.029722362688634995,1.206,4.05522,5.4928245742021,3.4008546133098,2459915.46858
14409,TIC 353459965,1,1,0.09805273864270114,1.006,4.53693,10.861491069248,5.5511466808171,2459918.20065
14410,TIC 339207264,1,2,0.07532544860974481,1.21,3.98185,5.482359603018,4.9550979829344,2459912.799879
14411,TIC 353960022,1,2,0.14068617847639678,1.37,4.23875,3.9200919234394,4.1169543534739,2459913.021886
14412,TIC 9443323,1,1,0.0896025547207964,1.01,4.07294,4.0135700487779,4.1381201768449,2459913.801096
14413,TIC 66091052,1,2,0.044555161124374285,1.805,4.03855,2.2118281137624,2.5738654064715,2459912.417156
14414,TIC 392681545,1,2,0.014375333289973796,1.15,4.08398,7.4903270617311,5.8007129948353,2459913.121951
14415,TIC 392681545,2,2,0.01591312688908404,1.15,4.08398,12.575994763205,6.5299180339563,2459919.916627
14416,TIC 355640518,1,2,0.2638104679916372,0.455,4.432,0.84971943143276,1.3521674697287,2459910.643629
14417,TIC 102808276,1,2,0.13177053635817265,0.83,4.47095,3.1420494590769,2.6691318967117,2459912.905528
14418,TIC 104734832,1,2,0.032955531297540135,1.285,3.78349,10.327437987024,8.8021114317762,2459912.751153
14419,TIC 144006874,1,2,0.05032728405633804,0.69,4.58,2.3673691,1.474,2460660.38401
14420,TIC 321578632,1,2,0.023723224658823528,0.942,4.55,6.3667329,2.628,2459928.523425
14421,TIC 428867906,1,2,0.021522009491525426,1.678,3.56,3.3906311,2.344,2459930.334093
14422,TIC 239823606,1,2,0.014336767175257732,1.0,4.46,8.1309123,3.313,2459925.632107
14423,TIC 122629761,1,2,0.024627356640000004,1.084,4.47,8.2125318,3.203,2460647.93515
14424,TIC 428767018,1,2,0.07070466377142857,1.464,4.12,15.3058859,3.463,2459919.688691
14425,TIC 172033454,1,2,0.03067493217391305,1.13,4.21,8.2065998,3.785,2459948.69132
14426,TIC 219697927,1,2,0.010410791854545456,1.253,4.1,1.8330979,2.742,2460337.368428
14427,TIC 198458010,1,2,0.02177369940983607,1.207,4.35,87.2129046,2.986,2459936.170064
14428,TIC 400093502,1,2,0.018822907795620437,1.429,4.32,10.66839,2.717,2460292.788766
14429,TIC 259099556,1,2,0.024056107229609172,1.005,4.08591,1.629092567876,4.6315189170926,2459937.955167
14430,TIC 29106627,1,2,0.03289546134244767,0.828,4.58615,9.5128915993387,3.1254170593157,2459942.330357
14431,TIC 440624788,1,2,0.09325247476139478,0.93,4.34315,5.3664456746412,2.2975954834403,2459939.481098
14432,TIC 147797743,1,1,0.12409471595745007,1.02,4.37355,3.6915589899042,2.7207580394596,2459940.374302
14433,TIC 271424111,1,1,0.09815780559201617,1.11,4.18781,3.2687063476291,3.6398572552711,2459393.028617
14434,TIC 99896567,1,2,0.01415985580888165,1.06,4.44965,12.132450643432,1.5751733124329,2458690.53445
14435,TIC 424388628,1,2,0.021968105579780493,0.66,4.53686,832.92362539257,8.6876380764824,2458794.771156
14436,TIC 308301091,1,2,0.03599771143524841,1.407,4.31,720.57423990694,6.6602076058899,2459030.36672
14437,TIC 196066560,1,2,0.041802547056401566,0.63215,4.60411,2.2111104214132,2.106027909191,2458713.480434
14438,TIC 119973835,1,2,0.023872405953488374,0.89,4.51487,9.6703611,2.037,2460443.834513
14439,TIC 119973835,2,2,0.041555452465116285,0.89,4.51487,25.0882806,3.769,2460440.795272
14440,TIC 272670038,1,2,0.04811159159598173,1.33,4.25028,104.28927982871,5.8731029077227,2458912.458751
14441,TIC 116048097,1,2,0.02915472290554654,1.01,4.38997,8.055571626985,3.5853172147486,2459397.070061
14442,TIC 271431851,1,1,0.07287839877810515,0.99,4.04717,7.8864218249731,4.9429377785191,2459397.093442
14443,TIC 199712572,1,2,0.008653272863309355,0.975,4.95801,3.5941651,1.882,2460504.761666
14444,TIC 294283951,1,2,0.05862143350157089,1.97,4.28307,4.3724062825923,1.4148387594748,2459422.141727
14445,TIC 18318288,1,2,0.034499826988213314,0.227881,4.97775,1.3888584401676,0.82670023519208,2458984.759725
14446,TIC 122375047,1,1,0.027143605753958553,0.967,4.50367,9.2866732611907,3.2593808099938,2459398.896348
